OBJECTID,Id,StrNo,StrName,StrType,Unresolved,Address
1403,0,71,RUTGER,STREET,,
1404,0,69,RUTGER,STREET,,
1405,0,67,RUTGER,STREET,,
1406,0,65,RUTGER,STREET,,
1407,0, ,RUTGER,STREET,HALL,
1408,0,50,ASPELING,STREET,,
1409,0,52,ASPELING,STREET,,
1410,0,54,ASPELING,STREET,,
1411,0,56,ASPELING,STREET,,
1412,0,58,ASPELING,STREET,,
1413,0,94,ASPELING,STREET,,
1414,0,96,ASPELING,STREET,,
1415,0,98,ASPELING,STREET,,
1416,0,100,ASPELING,STREET,,
1417,0,15,LEE,STREET,,
1418,0,19,LEE,STREET,,
1419,0,21,LEE,STREET,,
1420,0,53,ASPELING,STREET,,
1421,0,55,ASPELING,STREET,,
1422,0,57,ASPELING,STREET,,
1423,0,59,ASPELING,STREET,,
1424,0,60,ASPELING,STREET,,
1425,0,44,LEE,STREET,,
1426,0,42,LEE,STREET,,
1427,0,40,LEE,STREET,,
1428,0,38,LEE,STREET,,
1429,0,36,LEE,STREET,,
1430,0,39,LEE,STREET,,
1431,0,37,LEE,STREET,,
1432,0,35,LEE,STREET,,
1433,0,33,LEE,STREET,,
1434,0,31,LEE,STREET,,
1435,0,29,LEE,STREET,,
1436,0,27,LEE,STREET,,
1437,0,25,LEE,STREET,,
1438,0,23,LEE,STREET,,
1439,0,36,PEDERSEN,STREET,,
1440,0,38,PEDERSEN,STREET,,
1441,0,40,PEDERSEN,STREET,,
1442,0,42,PEDERSEN,STREET,,
1443,0,44,PEDERSEN,STREET,,
1444,0,42,RUSSELL,STREET,,
1445,0,40,RUSSELL,STREET,,
1446,0,38,RUSSELL,STREET,,
1447,0,36,RUSSELL,STREET,,
1448,0,34,RUSSELL,STREET,,
1449,0,32,RUSSELL,STREET,,
1450,0,30,RUSSELL,STREET,,
1451,0,28,RUSSELL,STREET,,
1452,0,26,RUSSELL,STREET,,
1453,0,60,LEE,STREET,,
1454,0,58,LEE,STREET,,
1455,0,56,LEE,STREET,,
1456,0,54,LEE,STREET,,
1457,0,52,LEE,STREET,,
1458,0,50,LEE,STREET,,
1459,0,48,LEE,STREET,,
1460,0,46,LEE,STREET,,
1461,0,46,RUSSELL,STREET,,
1462,0,48,RUSSELL,STREET,,
1463,0,50,RUSSELL,STREET,,
1464,0,52,RUSSELL,STREET,,
1465,0,54,RUSSELL,STREET,,
1466,0,56,RUSSELL,STREET,,
1467,0,49,LEE,STREET,,
1468,0,47,LEE,STREET,,
1469,0,45,LEE,STREET,,
1470,0,43,LEE,STREET,,
1471,0,16,ECKARD,STREET,,
1472,0,14,ECKARD,STREET,,
1473,0,12,ECKARD,STREET,,
1474,0,10,ECKARD,STREET,,
1475,0,8,ECKARD,STREET,,
1476,0,2,ECKARD,STREET,,
1477,0,4,ECKARD,STREET,,
1478,0,31,SPRINGFIELD,STREET,,
1479,0,33,SPRINGFIELD,STREET,,
1480,0,35,SPRINGFIELD,STREET,,
1481,0,37,SPRINGFIELD,STREET,,
1482,0,39,SPRINGFIELD,STREET,,
1483,0,41,SPRINGFIELD,STREET,,
1484,0,43,SPRINGFIELD,STREET,,
1485,0,45,SPRINGFIELD,STREET,,
1486,0,47,SPRINGFIELD,STREET,,
1487,0,24,SPRINGFIELD,STREET,,
1488,0,26,SPRINGFIELD,STREET,,
1489,0,28,SPRINGFIELD,STREET,,
1490,0,30,SPRINGFIELD,STREET,,
1491,0,32,SPRINGFIELD,STREET,,
1492,0,34,SPRINGFIELD,STREET,,
1493,0,36,SPRINGFIELD,STREET,,
1494,0,38,SPRINGFIELD,STREET,,
1495,0,42,SPRINGFIELD,STREET,,
1496,0,44,SPRINGFIELD,STREET,,
1497,0,46,SPRINGFIELD,STREET,,
1498,0,48,SPRINGFIELD,STREET,,
1499,0,50,SPRINGFIELD,STREET,,
1500,0,52,SPRINGFIELD,STREET,,
1501,0,54,SPRINGFIELD,STREET,,
1502,0,56,SPRINGFIELD,STREET,,
1503,0,3,UPPER ASHLEY,STREET,,
1504,0,5,UPPER ASHLEY,STREET,,
1505,0,7,UPPER ASHLEY,STREET,,
1506,0,9,UPPER ASHLEY,STREET,,
1507,0,11,UPPER ASHLEY,STREET,,
1508,0,13,UPPER ASHLEY,STREET,,
1509,0,15,UPPER ASHLEY,STREET,,
1510,0,17,UPPER ASHLEY,STREET,,
1511,0,19,UPPER ASHLEY,STREET,,
1512,0,21,UPPER ASHLEY,STREET,,
1513,0,23,UPPER ASHLEY,STREET,,
1514,0,25,UPPER ASHLEY,STREET,,
1515,0,27,UPPER ASHLEY,STREET,,
1516,0,29,UPPER ASHLEY,STREET,,
1517,0,31,UPPER ASHLEY,STREET,,
1518,0,33,UPPER ASHLEY,STREET,,
1519,0,35,UPPER ASHLEY,STREET,,
1520,0,37,UPPER ASHLEY,STREET,,
1521,0,39,UPPER ASHLEY,STREET,,
1522,0,41,UPPER ASHLEY,STREET,,
1523,0,43,UPPER ASHLEY,STREET,,
1524,0,45,UPPER ASHLEY,STREET,,
1525,0,47,UPPER ASHLEY,STREET,,
1526,0,2,UPPER ASHLEY,STREET,,
1527,0,4,UPPER ASHLEY,STREET,,
1528,0,6,UPPER ASHLEY,STREET,,
1529,0,8,UPPER ASHLEY,STREET,,
1530,0,10,UPPER ASHLEY,STREET,,
1531,0,12,UPPER ASHLEY,STREET,,
1532,0,14,UPPER ASHLEY,STREET,,
1533,0,16,UPPER ASHLEY,STREET,,
1534,0,18,UPPER ASHLEY,,,
1535,0,36,UPPER ASHLEY,STREET,,
1536,0,38,UPPER ASHLEY,STREET,,
1537,0,40,UPPER ASHLEY,STREET,,
1538,0,42,UPPER ASHLEY,STREET,,
1539,0,44,UPPER ASHLEY,STREET,,
1540,0,46,UPPER ASHLEY,STREET,,
1541,0,48,UPPER ASHLEY,STREET,,
1542,0,50,UPPER ASHLEY,STREET,,
1543,0,52,UPPER ASHLEY,STREET,,
1544,0,9,PLYMOUTH,ROAD,,
1545,0,11,PLYMOUTH,ROAD,,
1546,0,13,PLYMOUTH,ROAD,,
1547,0,15,PLYMOUTH,ROAD,,
1548,0,17,PLYMOUTH,ROAD,,
1549,0,19,PLYMOUTH,ROAD,,
1550,0,21,PLYMOUTH,ROAD,,
1551,0,23,PLYMOUTH,ROAD,,
1552,0,58,UPPER ASHLEY,STREET,,
1553,0,60,UPPER ASHLEY,STREET,,
1554,0,62,UPPER ASHLEY,STREET,,
1555,0,64,UPPER ASHLEY,STREET,,
1556,0,66,UPPER ASHLEY,STREET,,
1557,0,68,UPPER ASHLEY,STREET,,
1558,0,70,UPPER ASHLEY,STREET,,
1559,0,72,UPPER ASHLEY,STREET,,
1560,0,74,UPPER ASHLEY,STREET,,
1561,0,76,UPPER ASHLEY,STREET,,
1562,0,78,UPPER ASHLEY,STREET,,
1563,0,80,UPPER ASHLEY,STREET,,
1564,0,82,UPPER ASHLEY,STREET,,
1565,0,84,UPPER ASHLEY,STREET,,
1566,0,86,UPPER ASHLEY,STREET,,
1567,0,88,UPPER ASHLEY,STREET,,
1568,0,90,UPPER ASHLEY,STREET,,
1569,0,92,UPPER ASHLEY,STREET,,
1570,0,94,UPPER ASHLEY,STREET,,
1571,0,96,UPPER ASHLEY,STREET,,
1572,0,98,UPPER ASHLEY,STREET,,
1573,0,100,UPPER ASHLEY,STREET,,
1574,0,102,UPPER ASHLEY,STREET,,
1575,0,104,UPPER ASHLEY,STREET,,
1576,0,106,UPPER ASHLEY,STREET,,
1577,0,108,UPPER ASHLEY,STREET,,
1578,0,24,SUMMER,HILL,,
1579,0,22,SUMMER,HILL,,
1580,0,20,SUMMER,HILL,,
1581,0,14,SUMMER,HILL,,
1582,0,12,SUMMER,HILL,,
1583,0,10,SUMMER,HILL,,
1584,0,8,SUMMER,HILL,,
1585,0,6,SUMMER,HILL,,
1586,0,4,SUMMER,HILL,,
1587,0,21,LAVENDER,HILL,,
1588,0,19,LAVENDER,HILL,,
1589,0,17,LAVENDER,HILL,,
1590,0,15,LAVENDER,HILL,,
1591,0,13,LAVENDER,HILL,,
1592,0,11,LAVENDER,HILL,,
1593,0,9,LAVENDER,HILL,,
1594,0,7,LAVENDER,HILL,,
1595,0,5,LAVENDER,HILL,,
1596,0,3,LAVENDER,HILL,,
1597,0,26,LAVENDER,HILL,,
1598,0,24,LAVENDER,HILL,,
1599,0,22,LAVENDER,HILL,,
1600,0,20,LAVENDER,HILL,,
1601,0,18,LAVENDER,HILL,,
1602,0,16,LAVENDER,HILL,,
1603,0,14,LAVENDER,HILL,,
1604,0,12,LAVENDER,HILL,,
1605,0,10,LAVENDER,HILL,,
1606,0,8,LAVENDER,HILL,,
1607,0,6,LAVENDER,HILL,,
1608,0,1,LEGER,STREET,,
1609,0,3,LEGER,STREET,,
1610,0,5,LEGER,STREET,,
1611,0,7,LEGER,STREET,,
1612,0,9,LEGER,STREET,,
1613,0,11,LEGER,STREET,,
1614,0,13,LEGER,STREET,,
1615,0,15,LEGER,STREET,,
1616,0,16,LEGER,STREET,,
1617,0,14,LEGER,STREET,,
1618,0,12,LEGER,STREET,,
1619,0,10,LEGER,STREET,,
1620,0,8,LEGER,STREET,,
1621,0,6,LEGER,STREET,,
1622,0,4,LEGER,STREET,,
1623,0,2,LEGER,STREET,,
1624,0,15,DOVER,STREET,,
1625,0,13,DOVER,STREET,,
1626,0,11,DOVER,STREET,,
1627,0,9,DOVER,STREET,,
1628,0,7,DOVER,STREET,,
1629,0,5,DOVER,STREET,,
1630,0,3,DOVER,STREET,,
1631,0,1,DOVER,STREET,,
1632,0,5,CAUVIN,ROAD,,
1633,0,6,CAUVIN,ROAD,,
1634,0,7,CAUVIN,ROAD,,
1635,0,8,CAUVIN,ROAD,,
1636,0,9,CAUVIN,ROAD,,
1637,0,10,CAUVIN,ROAD,,
1638,0,11,CAUVIN,ROAD,,
1639,0,12,CAUVIN,ROAD,,
1640,0,13,CAUVIN,ROAD,,
1641,0,14,CAUVIN,ROAD,,
1642,0,15,CAUVIN,ROAD,,
1643,0,16,CAUVIN,ROAD,,
1644,0,17,CAUVIN,ROAD,,
1645,0,18,CAUVIN,ROAD,,
1646,0,19,CAUVIN,ROAD,,
1647,0,20,CAUVIN,ROAD,,
1648,0,21,CAUVIN,ROAD,,
1649,0,22,CAUVIN,ROAD,,
1650,0,23,CAUVIN,ROAD,,
1651,0,24,CAUVIN,ROAD,,
1652,0,25,CAUVIN,ROAD,,
1653,0,26,CAUVIN,ROAD,,
1654,0,27,CAUVIN,ROAD,,
1655,0,28,CAUVIN,ROAD,,
1656,0,29,CAUVIN,ROAD,,
1657,0,30,CAUVIN,ROAD,,
1658,0,31,CAUVIN,ROAD,,
1659,0,32,CAUVIN,ROAD,,
1660,0,33,CAUVIN,ROAD,,
1661,0,34,CAUVIN,ROAD,,
1662,0,1,PORTSMOUTH,ROAD,,
1663,0,2,PORTSMOUTH,ROAD,,
1664,0,3,PORTSMOUTH,ROAD,,
1665,0,4,PORTSMOUTH,ROAD,,
1666,0,5,PORTSMOUTH,ROAD,,
1667,0,6,PORTSMOUTH,ROAD,,
1668,0,7,PORTSMOUTH,ROAD,,
1669,0,8,PORTSMOUTH,ROAD,,
1670,0,9,PORTSMOUTH,ROAD,,
1671,0,10,PORTSMOUTH,ROAD,,
1672,0,11,PORTSMOUTH,ROAD,,
1673,0,12,PORTSMOUTH,ROAD,,
1674,0,13,PORTSMOUTH,ROAD,,
1675,0,14,PORTSMOUTH,ROAD,,
1676,0,15,PORTSMOUTH,ROAD,,
1677,0,16,PORTSMOUTH,ROAD,,
1678,0,17,PORTSMOUTH,ROAD,,
1679,0,18,PORTSMOUTH,ROAD,,
1680,0,19,PORTSMOUTH,ROAD,,
1681,0,20,PORTSMOUTH,ROAD,,
1682,0,21,PORTSMOUTH,ROAD,,
1683,0,22,PORTSMOUTH,ROAD,,
1684,0,23,PORTSMOUTH,ROAD,,
1685,0,2,GEELONG,STREET,,
1686,0,4,GEELONG,STREET,,
1687,0,6,GEELONG,STREET,,
1688,0,8,GEELONG,STREET,,
1689,0,10,GEELONG,STREET,,
1690,0,12,GEELONG,STREET,,
1691,0,14,GEELONG,STREET,,
1692,0,1,GEELONG,STREET,,
1693,0,3,GEELONG,STREET,,
1694,0,5,GEELONG,STREET,,
1695,0,7,GEELONG,STREET,,
1696,0,9,GEELONG,STREET,,
1697,0,11,GEELONG,STREET,,
1698,0,13,GEELONG,STREET,,
1699,0,15,GEELONG,STREET,,
1700,0,17,GEELONG,STREET,,
1701,0,1,MAIDSTONE,STREET,,
1702,0,2,MAIDSTONE,STREET,,
1703,0, ,MAIDSTONE,STREET,SEA VIEW,
1704,0,356,HANOVER,STREET,,
1705,0,354,HANOVER,STREET,,
1706,0,344,HANOVER,STREET,,
1707,0,346,HANOVER,STREET,,
1708,0,348,HANOVER,STREET,,
1709,0,350,HANOVER,STREET,,
1710,0,371,HANOVER,STREET,,
1711,0,373,HANOVER,STREET,,
1712,0,375,HANOVER,STREET,,
1713,0,377,HANOVER,STREET,,
1714,0,379,HANOVER,STREET,,
1715,0,381,HANOVER,STREET,,
1716,0,2,WINDSOR,STREET,,
1717,0,4,WINDSOR,STREET,,
1718,0,6,WINDSOR,STREET,,
1719,0,8,WINDSOR,STREET,,
1720,0,10,WINDSOR,STREET,,
1721,0,12,WINDSOR,STREET,,
1722,0,14,WINDSOR,STREET,,
1723,0,16,WINDSOR,STREET,,
1724,0,20,WINDSOR,STREET,,
1725,0,22,WINDSOR,STREET,,
1726,0,24,WINDSOR,STREET,,
1727,0,26,WINDSOR,STREET,,
1728,0,28,WINDSOR,STREET,,
1729,0,30,WINDSOR,STREET,,
1730,0,19,BRUCE,STREET,,
1731,0,20,BRUCE,STREET,,
1732,0,22,BRUCE,STREET,,
1733,0,24,BRUCE,STREET,,
1734,0,26,BRUCE,STREET,,
1735,0,28,BRUCE,STREET,,
1736,0,30,BRUCE,STREET,,
1737,0,32,BRUCE,STREET,,
1738,0,34,BRUCE,STREET,,
1739,0,36,BRUCE,STREET,,
1740,0,38,BRUCE,STREET,,
1741,0,40,BRUCE,STREET,,
1742,0,42,BRUCE,STREET,,
1743,0,44,BRUCE,STREET,,
1744,0,46,BRUCE,STREET,,
1745,0,48,BRUCE,STREET,,
1746,0,33,LOCH,STREET,,
1747,0,35,LOCH,STREET,,
1748,0,37,LOCH,STREET,,
1749,0,39,LOCH,STREET,,
1750,0,41,LOCH,STREET,,
1751,0,43,LOCH,STREET,,
1752,0,45,LOCH,STREET,,
1753,0,47,LOCH,STREET,,
1754,0,17,BRUCE,STREET,,
1755,0,19,BRUCE,STREET,,
1756,0,21,BRUCE,STREET,,
1757,0,23,BRUCE,STREET,,
1758,0,25,BRUCE,STREET,,
1759,0,27,BRUCE,STREET,,
1760,0, ,NILE,STREET,CHURCH,
1761,0, ,NILE,STREET,SCHOOL,
1762,0,16,NILE,STREET,,
1763,0,18,NILE,STREET,,
1764,0,20,NILE,STREET,,
1765,0,22,NILE,STREET,,
1766,0,24,NILE,STREET,,
1767,0,26,NILE,STREET,,
1768,0,28,NILE,STREET,,
1769,0,30,NILE,STREET,,
1770,0,32,NILE,STREET,,
1771,0,34,NILE,STREET,,
1772,0, ,SEARLE,STREET,SCHOOL,
1773,0,64,SEARLE,STREET,,
1774,0,62,SEARLE,STREET,,
1775,0,60,SEARLE,STREET,,
1776,0,58,SEARLE,STREET,,
1777,0,56,SEARLE,STREET,,
1778,0,54,SEARLE,STREET,,
1779,0,23,NILE,STREET,,
1780,0, ,SEARLE,STREET,TENNIS COURTS,
1781,0, ,CAMBRIDGE,STREET,COLLEGE,
1782,0, ,COLLEGE,STREET,QUADRANGLE,
1783,0, ,SHEPPARD,STREET,CHURCH,
1784,0,73,SHEPPARD,STREET,,
1785,0,75,SHEPPARD,STREET,,
1786,0,57,SHEPPARD,STREET,,
1787,0,59,SHEPPARD,STREET,,
1788,0,61,SHEPPARD,STREET,,
1789,0,63,SHEPPARD,STREET,,
1790,0,65,SHEPPARD,STREET,,
1791,0,67,SHEPPARD,STREET,,
1792,0,69,SHEPPARD,STREET,,
1793,0,11,SUMMER,HILL,,
1794,0,13,SUMMER,HILL,,
1795,0,15,SUMMER,HILL,,
1796,0,17,SUMMER,HILL,,
1797,0,19,SUMMER,HILL,,
1798,0,5,SUMMER,HILL,,
1799,0,7,SUMMER,HILL,,
1800,0,9,SUMMER,HILL,,
1801,0,3,SUMMER,HILL,,
1802,0,41,COWLEY,STREET,,
1803,0,43,COWLEY,STREET,,
1804,0,16,COMBRINK,STREET,,
1805,0,18,COMBRINK,STREET,,
1806,0,11,COMBRINK,STREET,,
1807,0,13,COMBRINK,STREET,,
1808,0,15,COMBRINK,STREET,,
1809,0,17,COMBRINK,STREET,,
1810,0,19,COMBRINK,STREET,,
1811,0,20,COMBRINK,STREET,,
1812,0,3,COMBRINK,STREET,,
1813,0,5,COMBRINK,STREET,,
1814,0,44,COWLEY,STREET,,
1815,0,46,COWLEY,STREET,,
1816,0,48,COWLEY,STREET,,
1817,0,50,COWLEY,STREET,,
1818,0,52,COWLEY,STREET,,
1819,0,54,COWLEY,STREET,,
1820,0, ,ECKARD,STREET,CINEMA,
1821,0,59,RUSSELL,STREET,,
1822,0,57,RUSSELL,STREET,,
1823,0,55,RUSSELL,STREET,,
1824,0,53,RUSSELL,STREET,,
1825,0,51,RUSSELL,STREET,,
1826,0,49,RUSSELL,STREET,,
1827,0,47,RUSSELL,STREET,,
1828,0,45,RUSSELL,STREET,,
1829,0,43,RUSSELL,STREET,,
1830,0,27,PEDERSEN,STREET,,
1831,0,29,PEDERSEN,STREET,,
1832,0,31,PEDERSEN,STREET,,
1833,0,33,PEDERSEN,STREET,,
1834,0,35,PEDERSEN,STREET,,
1835,0,36,COWLEY,STREET,,
1836,0,38,COWLEY,STREET,,
1837,0,40,COWLEY,STREET,,
1838,0,42,COWLEY,STREET,,
1839,0,72,PONTAC,STREET,,
1840,0,74,PONTAC,STREET,,
1841,0,76,PONTAC,STREET,,
1842,0,78,PONTAC,STREET,,
1843,0,80,PONTAC,STREET,,
1844,0,34,COWLEY,STREET,,
1845,0,30,COWLEY,STREET,,
1846,0,28,COWLEY,STREET,,
1847,0,11,COWLEY,STREET,,
1848,0,13,COWLEY,STREET,,
1849,0,66,PONTAC,STREET,,
1850,0,68,PONTAC,STREET,,
1851,0,70,PONTAC,STREET,,
1852,0,17,RUSSELL,STREET,,
1853,0,19,RUSSELL,STREET,,
1854,0,21,RUSSELL,STREET,,
1855,0,23,RUSSELL,STREET,,
1856,0,16,RUSSELL,STREET,,
1857,0,12,RUSSELL,STREET,,
1858,0,10,RUSSELL,STREET,,
1859,0,27,RUSSELL,STREET,,
1860,0,51,PONTAC,STREET,,
1861,0,53,PONTAC,STREET,,
1862,0,24,PONTAC,STREET,,
1863,0,6,COWLEY,STREET,,
1864,0,71,ASPELING,STREET,,
1865,0,73,ASPELING,STREET,,
1866,0,75,ASPELING,STREET,,
1867,0,77,ASPELING,STREET,,
1868,0,79,ASPELING,STREET,,
1869,0,81,ASPELING,STREET,,
1870,0,52,PEDERSEN,STREET,,
1871,0,54,PEDERSEN,STREET,,
1872,0,56,PEDERSEN,STREET,,
1873,0,58,PEDERSEN,STREET,,
1874,0,60,PEDERSEN,STREET,,
1875,0,62,PEDERSEN,STREET,,
1876,0,64,PEDERSEN,STREET,,
1877,0,66,PEDERSEN,STREET,,
1878,0,68,PEDERSEN,STREET,,
1879,0,70,PEDERSEN,STREET,,
1880,0,72,PEDERSEN,STREET,,
1881,0,74,PEDERSEN,STREET,,
1882,0,78,PEDERSEN,STREET,,
1883,0,80,PEDERSEN,STREET,,
1884,0,82,PEDERSEN,STREET,,
1885,0,84,PEDERSEN,STREET,,
1886,0,51,PEDERSEN,STREET,,
1887,0,49,PEDERSEN,STREET,,
1888,0,47,PEDERSEN,STREET,,
1889,0,45,PEDERSEN,STREET,,
1890,0,43,PEDERSEN,STREET,,
1891,0,46,GRAY,STREET,,
1892,0,44,GRAY,STREET,,
1893,0,42,GRAY,STREET,,
1894,0,40,GRAY,STREET,,
1895,0,38,GRAY,STREET,,
1896,0,36,GRAY,STREET,,
1897,0, ,GRAY,STREET,CHURCH,
1898,0,49,GRAY,STREET,,
1899,0,51,GRAY,STREET,,
1900,0,126,ASPELING,STREET,,
1901,0,128,ASPELING,STREET,,
1902,0,130,ASPELING,STREET,,
1903,0,132,ASPELING,STREET,,
1904,0,27,PHILIPS,STREET,,
1905,0,29,PHILIPS,STREET,,
1906,0,31,PHILIPS,STREET,,
1907,0,33,PHILIPS,STREET,,
1908,0,35,PHILIPS,STREET,,
1909,0,37,PHILIPS,STREET,,
1910,0,73,RUSSELL,STREET,,
1911,0,71,RUSSELL,STREET,,
1912,0,69,RUSSELL,STREET,,
1913,0,67,RUSSELL,STREET,,
1914,0,65,RUSSELL,STREET,,
1915,0,24,PHILIPS,STREET,,
1916,0,22,PHILIPS,STREET,,
1917,0,22,COMBRINK,STREET,,
1918,0,24,COMBRINK,STREET,,
1919,0,26,COMBRINK,STREET,,
1920,0,28,COMBRINK,STREET,,
1921,0,30,COMBRINK,STREET,,
1922,0,32,COMBRINK,STREET,,
1923,0,36,COMBRINK,STREET,,
1924,0,38,COMBRINK,STREET,,
1925,0,40,COMBRINK,STREET,,
1926,0,42,COMBRINK,STREET,,
1927,0,44,COMBRINK,STREET,,
1928,0,46,COMBRINK,STREET,,
1929,0,235,CALEDON,STREET,,
1930,0,233,CALEDON,STRE,,
1931,0, ,,,,
1932,0,217,CALEDON,STREET,,
1933,0,219,CALEDON,STREET,,
1934,0,223,CALEDON,STREET,,
1935,0,225,CALEDON,STREET,,
1936,0,215,CALEDON,STREET,,
1937,0,213,CALEDON,STREET,,
1938,0,209,CALEDON,STREET,,
1939,0,37,ROGER,STREET,,
1940,0,35,ROGER,STREET,,
1941,0,33,ROGER,STREET,,
1942,0,31,ROGER,STREET,,
1943,0,21,SIDNEY,STREET,,
1944,0,19,SIDNEY,STREET,,
1945,0,17,SIDNEY,STREET,,
1946,0,15,SIDNEY,STREET,,
1947,0,28,CHAPEL,STREET,,
1948,0,30,CHAPEL,STREET,,
1949,0,32,CHAPEL,STREET,,
1950,0,42,PARKIN,STREET,,
1951,0,40,PARKIN,STREET,,
1952,0,38,PARKIN,STREET,,
1953,0,36,PARKIN,STREET,,
1954,0,34,PARKIN,STREET,,
1955,0,12,GODFREY,STREET,,
1956,0,10,GODFREY,STREET,,
1957,0,8,GODFREY,STREET,,
1958,0,6,GODFREY,STREET,,
1959,0,4,GODFREY,STREET,,
1960,0,2,GODFREY,STREET,,
1961,0,41,PARKIN,STREET,,
1962,0,39,PARKIN,STREET,,
1963,0,37,PARKIN,STREET,,
1964,0,35,PARKIN,STREET,,
1965,0,33,PARKIN,STREET,,
1966,0,14,TYNE,STREET,,
1967,0,12,TYNE,STREET,,
1968,0,10,TYNE,STREET,,
1969,0,8,ROGER,STREET,,
1970,0,6,ROGER,STREET,,
1971,0,4,ROGER,STREET,,
1972,0,2,ROGER,STREET,,
1973,0,57,TENNANT,STREET,,
1974,0,55,TENNANT,STREET,,
1975,0,41,TENNANT,STREET,,
1976,0,39,TENNANT,STREET,,
1977,0,37,TENNANT,STREET,,
1978,0,35,TENNANT,STREET,,
1979,0,33,TENNANT,STREET,,
1980,0,34,TENNANT,STREET,,
1981,0,32,TENNANT,STREET,,
1982,0,30,TENNANT,STREET,,
1983,0,28,TENNANT,STREET,,
1984,0,26,TENNANT,STREET,,
1985,0,24,TENNANT,STREET,,
1986,0,17,PARKIN,STREET,,
1987,0,19,PARKIN,STREET,,
1988,0,21,PARKIN,STREET,,
1989,0,23,PARKIN,STREET,,
1990,0,25,PARKIN,STREET,,
1991,0,27,PARKIN,STREET,,
1992,0,29,PARKIN,STREET,,
1993,0,31,PARKIN,STREET,,
1994,0,53,TENNANT,STREET,,
1995,0, ,,,,
1996,0,51,TENNANT,STREET,,
1997,0,49,TENNANT,STREET,,
1998,0,47,TENNANT,STREET,,
1999,0,82,DARLING,STREET,,
2000,0,80,DARLING,STREET,,
2001,0,78,DARLING,STREET,,
2002,0,76,DARLING,STREET,,
2003,0,74,DARLING,STREET,,
2004,0,72,DARLING,STREET,,
2005,0,70,DARLING,STREET,,
2006,0,129,CALEDON,STREET,,
2007,0,131,CALEDON,STREET,,
2008,0,134,CALEDON,STREET,,
2009,0,136,CALEDON,STREET,,
2010,0,138,CALEDON,STREET,,
2011,0,22,CANNON,STREET,,
2012,0,25,CANNON,STREET,,
2013,0,23,CANNON,STREET,,
2014,0,21,CANNON,STREET,,
2015,0,19,CANNON,STREET,,
2016,0,20,CANNON,STREET,,
2017,0,18,CANNON,STREET,,
2018,0,16,CANNON,STREET,,
2019,0,14,CANNON,STREET,,
2020,0,12,CANNON,STREET,,
2021,0,2,LONGMARKET,STREET,,
2022,0,4,LONGMARKET,STREET,,
2023,0,6,LONGMARKET,STREET,,
2024,0,8,LONGMARKET,STREET,,
2025,0,12,LONGMARKET,STREET,,
2026,0,14,LONGMARKET,STREET,,
2027,0,10,LONGMARKET,STREET,,
2028,0, ,LONGMARKET,STREET,FACTORY,
2029,0,43,LONGMARKET,STREET,,
2030,0,45,LONGMARKET,STREET,,
2031,0,47,LONGMARKET,STREET,,
2032,0,32,VAN DE LEUR,STREET,,
2033,0,34,VAN DE LEUR,STREET,,
2034,0,36,VAN DE LEUR,STREET,,
2035,0,38,VAN DE LEUR,STREET,,
2036,0,40,VAN DE LEUR,STREET,,
2037,0,42,VAN DE LEUR,STREET,,
2038,0,43,VAN DE LEUR,STREET,,
2039,0,45,VAN DE LEUR,STREET,,
2040,0,47,VAN DE LEUR,STREET,,
2041,0,49,VAN DE LEUR,STREET,,
2042,0,51,VAN DE LEUR,STREET,,
2043,0,53,VAN DE LEUR,STREET,,
2044,0,127,CALEDON,STREET,,
2045,0, ,CALEDON,STREET,SHOP,
2046,0,125,CALEDON,STREET,,
2047,0,113,CALEDON,STREET,,
2048,0,115,CALEDON,STREET,,
2049,0,117,CALEDON,STREET,,
2050,0,119,CALEDON,STREET,,
2051,0,35,MOUNT,STREET,,
2052,0,33,MOUNT,STREET,,
2053,0,31,MOUNT,STREET,,
2054,0,34,MOUNT,STREET,,
2055,0,32,MOUNT,STREET,,
2056,0,30,MOUNT,STREET,,
2057,0,28,MOUNT,STREET,,
2058,0,26,MOUNT,STREET,,
2059,0,24,MOUNT,STREET,,
2060,0,22,MOUNT,STREET,,
2061,0,2,SOREY,LANE,,
2062,0,3,SOREY,LANE,,
2063,0,1,SOREY,LANE,,
2064,0,29,MOUNT,STREET,,
2065,0,27b,MOUNT,STREET,,
2066,0,27,MOUNT,STREET,,
2067,0,27a,MOUNT,STREET,,
2068,0,67,MOUNT,STREET,,
2069,0,40,LONGMARKET,STREET,,
2070,0,42,LONGMARKET,STREET,,
2071,0,44,LONGMARKET,STREET,,
2072,0,48,LONGMARKET,STREET,,
2073,0,25,MOUNT,STREET,,
2074,0,23,MOUNT,STREET,,
2075,0,21,MOUNT,STREET,,
2076,0,19,MOUNT,STREET,,
2077,0,17,MOUNT,STREET,,
2078,0,20,MOUNT,STREET,,
2079,0,18,MOUNT,STREET,,
2080,0,16,MOUNT,STREET,,
2081,0,14,MOUNT,STREET,,
2082,0,50,LONGMARKET,STREET,,
2083,0,52,LONGMARKET,STREET,,
2084,0,54,LONGMARKET,STREET,,
2085,0,56,LONGMARKET,STREET,,
2086,0,58,LONGMARKET,STREET,,
2087,0,60,LONGMARKET,STREET,,
2088,0,62,LONGMARKET,STREET,,
2089,0,5,PRIMROSE,STREET,,
2090,0,33,PRIMROSE,STREET,,
2091,0,10,PRIMROSE,STREET,,
2092,0,8,PRIMROSE,STREET,,
