Row,File,Number,Name,Type,Other,City,Updated,Match,D6?,
334,vol16_084.tif-2,19,CHAPEL,STREET,,CAPE TOWN,,True,
335,vol16_084.tif-3,44,BALIMORAL,STREET,,CAPE TOWN,True,True,
336,vol16_084.tif-4,6,ALBERT,STREET,,CAPE TOWN,,True,
337,vol16_085.tif-1,102,CONSTITUTION,STREET,,CAPE TOWN,,True,
338,vol16_085.tif-2,37,CONSTITUTION,STREET,,CAPE TOWN,,True,
339,vol16_085.tif-3,18,VICTORIA,ROAD,,WOODSTOCK,,,N
340,vol16_085.tif-4,18,LONGMARKET,STREET,,CAPE TOWN,,True,
341,vol16_086.tif-1,61,WILLIAM,STREET,,CAPE TOWN,,True,
342,vol16_086.tif-2,61,WILLIAM,STREET,,CAPE TOWN,,True,
343,vol16_086.tif-3,61,WILLIAM,STREET,,CAPE TOWN,,True,
344,vol16_086.tif-4,31,ROOS,STREET,,CAPE TOWN,,True,
345,vol16_087.tif-1,12,SPRINGFIELD,TERRACE,,CAPE TOWN,,True,
346,vol16_087.tif-2,6,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
347,vol16_087.tif-3,18,PRIMROSE,STREET,,CAPE TOWN,,True,
348,vol16_087.tif-4,259,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
349,vol16_088.tif-1,2,UPPER NELSON,STREET,,CAPE TOWN,,,
350,vol16_088.tif-2,11,ECKARD,STREET,,CAPE TOWN,True,True,
351,vol16_088.tif-3,46,WILLIAM,STREET,,CAPE TOWN,,True,
352,vol16_088.tif-4,238,CALEDON,STREET,,CAPE TOWN,,True,
353,vol16_089.tif-1,95,CHAPEL,STREET,,CAPE TOWN,,True,
354,vol16_089.tif-2,6,RICHMOND,STREET,,CAPE TOWN,,True,
355,vol16_089.tif-3,,ASPELING,,,CAPE TOWN,True,True,
356,vol16_089.tif-4,19,ST LEDGER,STREET,,CAPE TOWN,,,
357,vol16_090.tif-1,41,CONSTITUTION,STREET,,CAPE TOWN,,True,
358,vol16_090.tif-2,56,ASPELING,STREET,,CAPE TOWN,,True,
359,vol16_090.tif-3,9,ARUNDEL,STREET,,CAPE TOWN,,True,
360,vol16_090.tif-4,121,ANDERSEN,STREET,,GOODWOOD,,,N
361,vol16_091.tif-1,5,OAK,STREET,,CAPE TOWN,,True,
362,vol16_091.tif-2,3,MCINTYRE,LANE,,,,,
363,vol16_091.tif-3,71,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
364,vol16_091.tif-4,115,ROELAND,STREET,,,,True,
365,vol16_092.tif-1,275,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
366,vol16_092.tif-2,5,OXFORD,PLACE,,CAPE TOWN,,True,
367,vol16_092.tif-3,45,PARK,ROAD,,WALMER ESTATE,,,N
368,vol16_092.tif-4,69,WILLIAM,STREET,,CAPE TOWN,,True,
369,vol16_093.tif-1,84,HARRINGTON,STREET,,CAPE TOWN,,True,
370,vol16_093.tif-2,169,CONSTITUTION,STREET,,CAPE TOWN,,True,
371,vol16_093.tif-3,,ASPELING,,,,True,True,
372,vol16_093.tif-4,15,UPPER NELSON,STREET,,CAPE TOWN,,,
373,vol16_094.tif-1,6,HIGH,STREET,,CAPE TOWN,,True,
374,vol16_094.tif-2,5,ROBINSON,STREET,,CAPE TOWN,,True,
375,vol16_094.tif-3,8,COFFEE,LANE,,CAPE TOWN,,,
376,vol16_094.tif-4,62,UPPER ASHLEY,STREET,,CAPE TOWN,,True,
377,vol16_095.tif-1,160,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
378,vol16_095.tif-2,32,NILE,STREET,,CAPE TOWN,,True,
379,vol16_095.tif-3,24,STUCKERIS,STREET,,CAPE TOWN,,True,
380,vol16_095.tif-4,94,HORSTLEY,STREET,,CAPE TOWN,,True,
381,vol16_096.tif-1,37,VERNON,TERRACE,,CAPE TOWN,,True,
382,vol16_096.tif-2,2,PROSPECT,AVENUE,,CAPE TOWN,,True,
383,vol16_096.tif-3,2,MARSDEN,ROAD,FOREST VIEW,WALMER ESTATE,,True,N
384,vol16_096.tif-4,40,WICHT,STREET,,CAPE TOWN,,True,
385,vol16_097.tif-1,2,FIRST,AVENUE,,CRAWFORD CAPE,,,N
386,vol16_097.tif-2,3,KLAPPERBOS,STREET,,Q TOWN,,,N
387,vol16_097.tif-3,15,SMART,STREET,,CAPE TOWN,,True,
388,vol16_097.tif-4,59,SHEPPARD,STREET,,CAPE TOWN,,True,
389,vol16_098.tif-1,,ASPELING,,B.B. 33 MATROOSFONTEIN,,True,True,N
390,vol16_098.tif-2,64,DE VILLIERS,STREET,,CAPE TOWN,,True,
391,vol16_098.tif-3,129,CHAPEL,STREET,,CAPE TOWN,,True,
392,vol16_098.tif-4,1,MOUNT,LANE,,CAPE TOWN,,True,
393,vol16_099.tif-1,16,KENT,STREET,,CAPE TOWN,,True,
394,vol16_099.tif-2,64,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
395,vol16_099.tif-3,75,PIET RETIEF,STREET,,TIGER VALLEY,,,N
396,vol16_099.tif-4,291,HANOVER,STREET,,CAPE TOWN,,True,
397,vol16_100.tif-1,115,ROELAND,STREET,,CAPE TOWN,,True,
398,vol16_100.tif-2,26,SELKIRK,STREET,,CAPE TOWN,,,
399,vol16_100.tif-3,23,PARKIN,STREET,,CAPE TOWN,,True,
400,vol16_100.tif-4,207,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
401,vol16_101.tif-1,41,STUCKERIS,STREET,,CAPE TOWN,,True,
402,vol16_101.tif-2,183,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
403,vol16_101.tif-3,105,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
404,vol16_101.tif-4,214,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
405,vol16_102.tif-1,47,ALBERT,ROAD,,WOODSTOCK,,True,N
406,vol16_102.tif-2,24,CANNON,STREET,,CAPE TOWN,,True,
407,vol16_102.tif-3,38 A,TENNANT,STREET,,CAPE TOWN,,True,
408,vol16_102.tif-4,72,COVENTON,ROAD,,SUNNYSIDE ATHLONE,,,N
409,vol16_103.tif-1,32,ASPELING,,CANTERBURY FLATS,,True,True,
410,vol16_103.tif-2,68,ASPELING,,BLOEMHOF FLATS,,True,True,
411,vol16_103.tif-3,38 A,TENNANT,STREET,,CAPE TOWN,,True,
412,vol16_103.tif-4,154,STRAND,STREET,,CAPE TOWN,,,
413,vol16_104.tif-1,35,OLYMPIC,CRESCENT,,"SILVER TOWN, ATHLONE",,,N
414,vol16_104.tif-2,4,STONE,STREET,,CAPE TOWN,,True,
415,vol16_104.tif-3,9,GRAY,STREET,,WOODSTOCK,True,True,N
416,vol16_104.tif-4,6,RICHMOND,STREET,,CAPE TOWN,,True,
417,vol16_105.tif-1,80,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
418,vol16_105.tif-2,2,SMART,LANE,,CAPE TOWN,,True,
419,vol16_105.tif-3,205,CALEDON,STREET,,CAPE TOWN,,True,
420,vol16_105.tif-4,19,RUSSELL,STREET,,CAPE TOWN,,True,
421,vol16_106.tif-1,72,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
422,vol16_106.tif-2,131,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
423,vol16_106.tif-3,44,STONE,STREET,,CAPE TOWN,,True,
424,vol16_106.tif-4,31,PARK,ROAD,,RONDEBOSCH CAPE,,,N
425,vol16_107.tif-1,,HARRINGTON,STREET,,CAPE TOWN,,True,
426,vol16_107.tif-2,383 A,HANOVER,STREET,,CAPE TOWN,,True,
427,vol16_107.tif-3,22,KENT,STREET,,CAPE TOWN,,True,
428,vol16_107.tif-4,66,ASPELING,STREET,,CAPE TOWN,,True,
429,vol16_108.tif-1,67,CLIFTON,STREET,,CAPE TOWN,,True,
430,vol16_108.tif-2,4,TILBURY,STREET,,CAPE TOWN,,True,
431,vol16_108.tif-3,27,HORSTLEY,STREET,,CAPE TOWN,,True,
432,vol16_108.tif-4,77,ASPELING,,BLOEMHOF FLATS,,True,True,
433,vol16_109.tif-1,5,LEE,STREET,,CAPE TOWN,,True,
434,vol16_109.tif-2,61,CONSTITUTION,STREET,,CAPE TOWN,,True,
435,vol16_109.tif-3,14,MILLAN,STREET,,CAPE TOWN,True,True,
436,vol16_109.tif-4,26,ESSET,STREET,,WOODSTOCK,,,N
437,vol16_110.tif-1,17,COMBRINK,STREET,,CAPE TOWN,True,True,
438,vol16_110.tif-2,107,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
439,vol16_110.tif-3,"""SUNNY CAT""",GRAND VUE,ROAD,,"WALMER ESTATE, CAPE TOWN",,,N
440,vol16_110.tif-4,74,RAVENSCRAIG,ROAD,,CAPE TOWN,,True,
441,vol16_111.tif-1,113,HARRINGTON,STREET,,CAPE TOWN,,True,
442,vol16_111.tif-2,1,DOVER,STREET,,CAPE TOWN,,True,
443,vol16_111.tif-3,20,STONE,STREET,,CAPE TOWN,,True,
444,vol16_111.tif-4,62,WILLIAM,STREET,,CAPE TOWN,,True,
445,vol16_112.tif-1,3,ROOS,STREET,,CAPE TOWN,,True,
446,vol16_112.tif-2,3,ASPELING,,CHINA VILLA,CAPE TOWN,True,True,
447,vol16_112.tif-3,72,VAN DE LEUR,STREET,,CAPE TOWN,True,True,
448,vol16_112.tif-4,143,CONSTITUTION,STREET,,CAPE TOWN,,True,
449,vol16_113.tif-1,,DR. ABDARAMAN,AVE.,,Q. TOWN,,,N
450,vol16_113.tif-2,1,HANOVER,STREET,POST OFFICE FLATS,CAPE TOWN,,True,
451,vol16_113.tif-3,122,HANOVER,STREET,,CAPE TOWN,,True,
452,vol16_113.tif-4,225,ASPELING,,BLOEMHOF FLATS,,True,True,
453,vol16_114.tif-1,23,PARKIN,STREET,,CAPE TOWN,True,True,
454,vol16_114.tif-2,6,ARUNDEL,STREET,,CAPE TOWN,True,True,
455,vol16_114.tif-3,24,STIRLING,STREET,STIRLING STREET FLATS,CAPE TOWN,,True,
456,vol16_114.tif-4,,ASPELING,,,,True,True,
457,vol16_115.tif-1,23,PARKIN,STREET,,CAPE TOWN,True,True,
458,vol16_115.tif-2,99,ROELAND,STREET,,CAPE TOWN,,True,
459,vol16_115.tif-3,25,ROOS,STREET,,CAPE TOWN,,True,
460,vol16_115.tif-4,15,LAVENDER,HILL,,CAPE TOWN,,True,
461,vol16_116.tif-1,15,LAVENDER,HILL,,CAPE TOWN,,True,
462,vol16_116.tif-2,,WILLIAM,STREET,,CAPE TOWN,,True,
463,vol16_116.tif-3,40,ASPELING,,CANTERBURY FLATS,CAPE TOWN,True,True,
464,vol16_116.tif-4,197,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
465,vol16_117.tif-1,52,ASPELING,,CANTERBURY FLATS,CAPE TOWN,True,True,
466,vol16_117.tif-2,162,CONSTITUTION,STREET,,CAPE TOWN,,True,
467,vol16_117.tif-3,32,CANTURBURY,STREET,,CAPE TOWN,True,True,
468,vol16_117.tif-4,9,DE VILLIERS,STREET,,CAPE TOWN,,True,
469,vol16_118.tif-1,33,TENNANT,STREET,,CAPE TOWN,,True,
470,vol16_118.tif-2,"""BORDEAUX""",DE WAALS,DRIVE,,CAPE TOWN,True,True,
471,vol16_118.tif-3,143,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
472,vol16_118.tif-4,288,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
473,vol16_119.tif-1,60,CONSTITUTION,STREET,,CAPE TOWN,,True,
474,vol16_119.tif-2,3,WILLIAM,STREET,,CAPE TOWN,,True,
475,vol16_119.tif-3,244,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
476,vol16_119.tif-4,,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
477,vol16_120.tif-1,"""TINA""",GRAND VUE,ROAD,,"WALMER ESTATE, CAPE TOWN",True,,N
478,vol16_120.tif-2,,ASPELING,,,,True,True,
479,vol16_120.tif-3,39,UPPER WARWICK,STREET,,CAPE TOWN,,,
480,vol16_120.tif-4,97,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
481,vol16_121.tif-1,19,RUSSELL,STREET,,CAPE TOWN,,True,
482,vol16_121.tif-2,37,STIRLING,STREET,,CAPE TOWN,,True,
483,vol16_121.tif-3,66,QUEEN,STREET,,CAPE TOWN,,True,
484,vol16_121.tif-4,,ASPELING,,,,True,True,
485,vol16_122.tif-1,113,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
486,vol16_122.tif-2,2,RICHMOND,STREET,,CAPE TOWN,,True,
487,vol16_122.tif-3,11,LOADER,STREET,,CAPE TOWN,,,
488,vol16_122.tif-4,203,LONGMARKET,STREET,,CAPE TOWN,,True,
489,vol16_123.tif-1,134,ASPELING,STREET,,CAPE TOWN,,True,
490,vol16_123.tif-2,2,WILLIAM,STREET,,CAPE TOWN,,True,
491,vol16_123.tif-3,,ASPELING,,,,True,True,
492,vol16_123.tif-4,216,CALEDON,STREET,,CAPE TOWN,,True,
493,vol16_124.tif-1,22,PRIMROSE,STREET,,CAPE TOWN,,True,
494,vol16_124.tif-2,71,CONSTITUTION,STREET,CANTERBURY FLATS,CAPE TOWN,,True,
495,vol16_124.tif-3,22 B,CANNON,STREET,,CAPE TOWN,,True,
496,vol16_124.tif-4,33,MOUNT,STREET,,CAPE TOWN,,True,
497,vol16_125.tif-1,125,CANTURBURY,STREET,,CAPE TOWN,True,True,
498,vol16_125.tif-2,125,CANTURBURY,STREET,,CAPE TOWN,True,True,
499,vol16_125.tif-3,56,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
500,vol16_125.tif-4,79,CONSTITUTION,STREET,,CAPE TOWN,,True,
501,"vol16_126.tif, vol16_127.tif-",,ASPELING,,,,True,True,
502,vol16_128.tif-1,4,VAN DER MEULEN,STREET,,CAPE TOWN,,,
503,vol16_128.tif-2,55,SACKSVILLE,STREET,,CAPE TOWN,True,True,
504,vol16_128.tif-3,7,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
505,vol16_128.tif-4,4,TILBURY,STREET,,CAPE TOWN,,True,
506,vol16_129.tif-1,151,UPPER CANTURBURY,STREET,,CAPE TOWN,True,,
507,vol16_129.tif-2,8,STIRLING,STREET,,CAPE TOWN,,True,
508,vol16_129.tif-3,18,PRIMROSE,STREET,,CAPE TOWN,,True,
509,vol16_129.tif-4,23,CANTURBURY,STREET,,CAPE TOWN,True,True,
510,vol16_130.tif-1,37,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
511,vol16_130.tif-2,46,ASPELING,,"BLOEMHOF FLATS, BLOCK J",CAPE TOWN,True,True,
512,vol16_130.tif-3,62,RUTGER,STREET,,CAPE TOWN,True,True,
513,vol16_130.tif-4,4,SORREY,LANE,,CAPE TOWN,,,
514,vol16_131.tif-1,10,CANNON,STREET,,CAPE TOWN,,True,
515,vol16_131.tif-2,85,ASPELING,STREET,,CAPE TOWN,,True,
516,vol16_131.tif-3,49,STONE,STREET,,CAPE TOWN,,True,
517,vol16_131.tif-4,93,REINBACH,STREET,,VASCO,True,True,N
518,vol16_132.tif-1,93,REINBACH,STREET,,VASCO,True,True,N
519,vol16_132.tif-2,76,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
520,vol16_132.tif-3,10,SUMMER,HILL,,CAPE TOWN,,True,
521,vol16_132.tif-4,128,UPPER HARRINGTON,STREET,,CAPE TOWN,,,
522,vol16_133.tif-1,21,ROCHESTER,ROAD,,CAPE TOWN,,True,
523,vol16_133.tif-2,20,PARKIN,STREET,,CAPE TOWN,True,True,
524,vol16_133.tif-3,120,CONSTITUTION,STREET,,CAPE TOWN,,True,
525,vol16_133.tif-4,36,PARKIN,STREET,,CAPE TOWN,,True,
526,vol16_134.tif-1,69,STONE,STREET,,CAPE TOWN,,True,
527,vol16_134.tif-2,3,ASPELING,,CHINA VILLA OFF WORESTER ROAD,CAPE TOWN,True,True,
528,vol16_134.tif-3,78,WILLIAM,STREET,,CAPE TOWN,,True,
529,vol16_134.tif-4,78,WILLIAM,STREET,,CAPE TOWN,,True,
530,vol16_135.tif-1,68,WILLIAM,STREET,,CAPE TOWN,,True,
531,vol16_135.tif-2,59,KITCHEN,ROAD,,WOODSTOCK,,,N
532,vol16_135.tif-3,5A,OAK,STREET,,CAPE TOWN,,True,
533,vol16_135.tif-4,21,ROOS,STREET,,CAPE TOWN,,True,
534,vol16_136.tif-1,21,ROOS,STREET,,CAPE TOWN,,True,
535,vol16_136.tif-2,50,SACKSVILLE,STREET,,CAPE TOWN,True,True,
536,vol16_136.tif-3,72,NEW MARKET,STREET,,CAPE TOWN,True,True,
537,vol16_136.tif-4,72,NEW MARKET,STREET,,CAPE TOWN,True,True,
538,vol16_137.tif-1,72,NEW MARKET,STREET,,CAPE TOWN,True,True,
539,vol16_137.tif-2,37,LONGMARKET,STREET,,CAPE TOWN,,True,
540,vol16_137.tif-3,183,CALEDON,STREET,,CAPE TOWN,,True,
541,vol16_137.tif-4,183,CALEDON,STREET,,CAPE TOWN,,True,
542,vol16_138.tif-1,6,LEE,STREET,,CAPE TOWN,,True,
543,vol16_138.tif-2,53,PINE,ROAD,,WOODSTOCK,,,N
544,vol16_138.tif-3,61,CONSTITUTION,STREET,,CAPE TOWN,,True,
545,vol16_138.tif-4,61,CONSTITUTION,STREET,,CAPE TOWN,,True,
546,vol16_139.tif-1,9,VREDE,STREET,,CAPE TOWN,,,
547,vol16_139.tif-2,39,SHEPPARD,STREET,,CAPE TOWN,True,True,
548,vol16_139.tif-3,35,SPRINGFIELD,STREET,,CAPE TOWN,,True,
549,vol16_139.tif-4,106,SIR LOWRY,ROAD,,CAPE TOWN,,True,
550,vol16_140.tif-1,24,PEDERSEN,STREET,,CAPE TOWN,,True,
551,vol16_140.tif-2,24,VIRGINIA,STREET,,CAPE TOWN,True,True,
552,vol16_140.tif-3,106,SIR LOWRY,ROAD,,CAPE TOWN,,True,
553,vol16_140.tif-4,9,ARUNDEL,STREET,,CAPE TOWN,True,True,
554,vol16_141.tif-1,5,CROSS,LANE,,CAPE TOWN,,True,
555,vol16_141.tif-2,8,COFFEE,LANE,,CAPE TOWN,,,
556,vol16_141.tif-3,11,WATERLOO,ROAD,,CAPE TOWN,,True,
557,vol16_141.tif-4,2,LION,STREET,,CAPE TOWN,,,
558,vol16_142.tif-1,,CANTURBURY,STREET,STAKEBY LEWIS HOSTEL,CAPE TOWN,True,True,
559,vol16_142.tif-2,20,CHAPEL,STREET,,CAPE TOWN,,True,
560,vol16_142.tif-3,40,RUTGER,STREET,,CAPE TOWN,True,True,
561,vol16_142.tif-4,2,LOODS PLEIN,,,FACTRETON ESTATE,,,N
562,vol16_143.tif-1,43,DUKE,STREET,,WALMER ESTATE,,,N
563,vol16_143.tif-2,249,ASPELING,,BLOEMHOF FLATS,,True,True,
564,vol16_143.tif-3,46,WILLIAM,STREET,,CAPE TOWN,,True,
565,vol16_143.tif-4,48,LONGMARKET,STREET,,CAPE TOWN,,True,
566,vol16_144.tif-1,12,PARKIN,STREET,,CAPE TOWN,,True,
567,vol16_144.tif-2,10,BALIMORAL,STREET,,CAPE TOWN,True,True,
568,vol16_144.tif-3,15,LAVENDER,HILL,,CAPE TOWN,,True,
569,vol16_144.tif-4,14,WILLIAM,STREET,,CAPE TOWN,,True,
570,vol16_145.tif-1,23,ECKARD,STREET,,CAPE TOWN,,True,
571,vol16_145.tif-2,6,ASPELING,,BLOEMHOF FLATS,,True,True,
572,vol16_145.tif-3,23,STONE,STREET,,CAPE TOWN,,True,
573,vol16_145.tif-4,,ASPELING,,"BLOCK 4, FLAT 7 KEWTOWN",PLUMSTEAD,True,True,N
574,vol16_146.tif-1,4,WILLIAM,TERRACE,OFF WILLIAM STREET,CAPE TOWN,,True,
575,vol16_146.tif-2,5,CHATHAM,ROAD,,CAPE TOWN,,True,
576,vol16_146.tif-3,65,CONSTITUTION,STREET,,CAPE TOWN,,True,
577,vol16_146.tif-4,262,CALEDON,STREET,,CAPE TOWN,,True,
578,vol16_147.tif-1,59,CONSTITUTION,STREET,,CAPE TOWN,,True,
579,vol16_147.tif-2,69,CONSTITUTION,STREET,,CAPE TOWN,,True,
580,vol16_147.tif-3,18,PRIMROSE,STREET,,CAPE TOWN,,True,
581,vol16_147.tif-4,,ASPELING,,,ELSIES RIVER,True,True,N
582,vol16_148.tif-1,,ASPELING,,,ELSIES RIVER,True,True,N
583,vol16_148.tif-2,11,HORSTLEY,STREET,,CAPE TOWN,,True,
584,vol16_148.tif-3,64,DE VILLIERS,STREET,,CAPE TOWN,,True,
585,vol16_148.tif-4,8,ARUNDEL,STREET,,CAPE TOWN,,True,
586,vol16_149.tif-1,50,CONSTITUTION,STREET,BLOEMHOF FLATS,CAPE TOWN,,True,
587,vol16_149.tif-2,,BURWOOD,ROAD,,LANSDOWN CLAREMONT,,,N
588,vol16_149.tif-3,33,MILTON,STREET,,CAPE TOWN,,,
589,vol16_149.tif-4,14 A,WILLIAM,STREET,,CAPE TOWN,,True,
590,vol16_150.tif-1,23,SPRINGFIELD,STREET,,CAPE TOWN,,True,
591,vol16_150.tif-2,56,DE VILLIERS,STREET,,CAPE TOWN,,True,
592,vol16_150.tif-3,133,SIR LOWRY,ROAD,,CAPE TOWN,,True,N
593,vol16_150.tif-4,24,GODFREY,STREET,,CAPE TOWN,,True,
594,vol16_151.tif-1,61,GRAY,STREET,,CAPE TOWN,,True,
595,vol16_151.tif-2,41,UPPER ASHLEY,STREET,,CAPE TOWN,,True,
596,vol16_151.tif-3,41,UPPER ASHLEY,STREET,,CAPE TOWN,,True,
597,vol16_151.tif-4,211,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
598,vol16_152.tif-1,1,CAMBRIDGE,STREET,,"WALMER ESTATE, CAPE TOWN",,True,N
599,vol16_152.tif-2,11,MCKENZIE,STREET,,CAPE TOWN,,True,
600,vol16_152.tif-3,5,ROBINSON,STREET,,CAPE TOWN,,True,
601,vol16_152.tif-4,10,COFFEE,LANE,,CAPE TOWN,,,
602,vol16_153.tif-1,11,CANNON,STREET,,CAPE TOWN,,True,
603,vol16_153.tif-2,15 A,JAMISSON,STREET,,CAPE TOWN,,,
604,vol16_153.tif-3,30,PARKIN,STREET,,CAPE TOWN,,True,
605,vol16_153.tif-4,31,DUKE,STREET,,"WALMER ESTATE, WOODSTOCK",,,N
606,vol16_154.tif-1,,DR ABDURAMAN,AVENUE,,"Q TOWN, ATHLONE",,,N
607,vol16_154.tif-2,36,LEE,STREET,,CAPE TOWN,True,True,
608,vol16_154.tif-3,16,MC GREGOR,STREET,,CAPE TOWN,True,True,
609,vol16_154.tif-4,14,SACKSVILLE,STREET,,CAPE TOWN,True,True,
610,vol16_155.tif-1,339,HANOVER,STREET,,,,True,
611,vol16_155.tif-2,21,BRUCE,STREET,,CAPE TOWN,,True,
612,vol16_155.tif-3,17,ST VINCENT,STREET,,CAPE TOWN,,True,
613,vol16_155.tif-4,19,LEWIS,STREET,,CAPE TOWN,,True,
614,vol16_156.tif-1,286,HANOVER,STREET,,CAPE TOWN,,True,
615,vol16_156.tif-2,53,MOUNT,STREET,,CAPE TOWN,,True,
616,vol16_156.tif-3,153 A,SIR LOWRY,ROAD,,CAPE TOWN,,True,
617,vol16_156.tif-4,18,CANTURBURY,STREET,,CAPE TOWN,True,True,
618,vol16_157.tif-1,1,HORSBURG,LANE,,,,,
619,vol16_157.tif-2,38,CONSTITUTION,STREET,,CAPE TOWN,,True,
620,vol16_157.tif-3,157,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
621,vol16_157.tif-4,10,MAPINE,AVENUE,,"SEA POINT, CAPE TOWN",,,N
622,vol16_158.tif-1,31,HORSTLEY,STREET,,CAPE TOWN,,True,
623,vol16_158.tif-2,106,SIR LOWRY,ROAD,,CAPE TOWN,,True,
624,vol16_158.tif-3,68,WILLIAM,STREET,,CAPE TOWN,,True,
625,vol16_158.tif-4,38,REFORM,STREET,,CAPE TOWN,,True,
626,vol16_159.tif-1,97,CALEDON,STREET,,CAPE TOWN,,True,
627,vol16_159.tif-2,149,ASPELING,,BLOEMHOF FLATS,,True,True,
628,vol16_159.tif-3,54,COMBRINK,STREET,,,True,True,
629,vol16_159.tif-4,16,CHATHAM,ROAD,,CAPE TOWN,,True,
630,vol16_160.tif-1,18,VICTORIA,ROAD,,WOODSTOCK,,,N
631,vol16_160.tif-2,134,ASPELING,,BLOEMHOF FLATS,,True,True,
632,vol16_160.tif-3,240,ASPELING,,BLOEMHOF FLATS,,True,True,
633,vol16_160.tif-4,12,SPRINGFIELD,TERRACE,OFF PONTIAC STREET,CAPE TOWN,,True,
634,vol16_161.tif-1,,ASPELING,,,,True,True,
635,vol16_161.tif-2,20,FRERE,STREET,,CAPE TOWN,,True,
636,vol16_161.tif-3,11,ROCHESTER,ROAD,,CAPE TOWN,,True,
637,vol16_161.tif-4,64,ASPELING,STREET,,CAPE TOWN,,True,
638,vol16_162.tif-1,,ASPELING,,,,True,True,
639,vol16_162.tif-2,281,HANOVER,STREET,,CAPE TOWN,,True,
640,vol16_162.tif-3,6,TYNE,STREET,,CAPE TOWN,,True,
641,vol16_162.tif-4,217,CALEDON,STREET,,CAPE TOWN,,True,
642,vol16_163.tif-1,217,CALEDON,STREET,,CAPE TOWN,,True,
643,vol16_163.tif-2,39,ASPELING,STREET,,CAPE TOWN,,True,
644,vol16_163.tif-3,28,RICHARD,STREET,,CAPE TOWN,,,
645,vol16_163.tif-4,295,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
646,vol16_164.tif-1,12,CHESTER,ROAD,,,,True,
647,vol16_164.tif-2,342,HANOVER,STREET,,CAPE TOWN,,True,
648,vol16_164.tif-3,,CANTURBURY,STREET,INFELBERG HOSTEL,CAPE TOWN,True,True,
649,vol16_164.tif-4,386,TENNANT,STREET,,CAPE TOWN,True,True,
650,vol16_165.tif-1,123 A,UPPER CONSTITUTION,STREET,,CAPE TOWN,,True,
651,vol16_165.tif-2,65,ASPELING,STREET,,CAPE TOWN,True,True,
652,vol16_165.tif-3,49,PARK,,,"WALMER ESTATE, CAPE TOWN",,,N
653,vol16_165.tif-4,"""SACKVILLE""",GRAND VUE,ROAD,,"WALMER ESTATE, CAPE TOWN",True,,N
654,vol16_166.tif-1,4,PROSPECT,AVENUE,,CAPE TOWN,,True,
655,vol16_166.tif-2,40,QUEEN,ROAD,,"WALMER ESTATE, CAPE TOWN",True,True,N
656,vol16_166.tif-3,58,VAN DE LEUR,STREET,,CAPE TOWN,True,True,
657,vol16_166.tif-4,3,STIRLING,STREET,,CAPE TOWN,True,True,
658,vol16_167.tif-1,,ASPELING,,,,True,True,
659,vol16_167.tif-2,5,MARRIOTT,SQUARE,,CAPE TOWN,,,
660,vol16_167.tif-3,27,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
661,vol16_167.tif-4,85,CONSTITUTION,STREET,,CAPE TOWN,,True,
662,vol16_168.tif-1,52,RUSSELL,STREET,,CAPE TOWN,,True,
663,vol16_168.tif-2,18,ECKARD,STREET,,CAPE TOWN,True,True,
664,vol16_168.tif-3,18,ECKARD,STREET,,CAPE TOWN,True,True,
665,vol16_168.tif-4,123 A UPPER,GLYNN,STREET,,CAPE TOWN,,True,
666,vol16_169.tif-1,256,ASPELING,,BLOEMHOF FLATS,CAPE TOWN,True,True,
667,vol16_169.tif-2,40,SPRINGFIELD,STREET,,CAPE TOWN,,True,
668,vol16_169.tif-3,6,GRAND VUE,ROAD,,CAPE TOWN,True,,
