OBJECTID,Id,StrNo,StrName,StrType,Unresolved,Address
1026,0,2,MILTON,STREET,,2 MILTON
1027,0,4,MILTON,STREET,,4 MILTON
1028,0,6,MILTON,STREET,,6 MILTON
1029,0,8,MILTON,STREET,,8 MILTON
1030,0,37,ARUNDEL,STREET,,37 ARUNDEL
1031,0,3,MILTON,STREET,,3 MILTON
1032,0,5,MILTON,STREET,,5 MILTON
1033,0,7,MILTON,STREET,,7 MILTON
1034,0,9,MILTON,STREET,,9 MILTON
1035,0,168,UPPER CONSTITUTION,STREET,,168 UPPER CONSTITUTION
1036,0,170,UPPER CONSTITUTION,STREET,,170 UPPER CONSTITUTION
1037,0,172,UPPER CONSTITUTION,STREET,,172 UPPER CONSTITUTION
1038,0,174,UPPER CONSTITUTION,STREET,,174 UPPER CONSTITUTION
1039,0,176,UPPER CONSTITUTION,STREET,,176 UPPER CONSTITUTION
1040,0,178,UPPER CONSTITUTION,STREET,,178 UPPER CONSTITUTION
1041,0,180,UPPER CONSTITUTION,STREET,,180 UPPER CONSTITUTION
1042,0,182,UPPER CONSTITUTION,STREET,,182 UPPER CONSTITUTION
1043,0,184,UPPER CONSTITUTION,STREET,,184 UPPER CONSTITUTION
1044,0,186,UPPER CONSTITUTION,STREET,,186 UPPER CONSTITUTION
1045,0,188,UPPER CONSTITUTION,STREET,,188 UPPER CONSTITUTION
1046,0,190,UPPER CONSTITUTION,STREET,,190 UPPER CONSTITUTION
1047,0,68,CLIFTON,STREET,,68 CLIFTON
1048,0,23,LEWIS,STREET,,23 LEWIS
1049,0,25,LEWIS,STREET,,25 LEWIS
1050,0,27,LEWIS,STREET,,27 LEWIS
1051,0,29,LEWIS,STREET,,29 LEWIS
1052,0,143,UPPER CONSTITUTION,STREET,,143 UPPER CONSTITUTION
1053,0,145,UPPER CONSTITUTION,STREET,,145 UPPER CONSTITUTION
1054,0,147,UPPER CONSTITUTION,STREET,,147 UPPER CONSTITUTION
1055,0,149,UPPER CONSTITUTION,STREET,,149 UPPER CONSTITUTION
1056,0,19,MILTON,STREET,,19 MILTON
1057,0,17,MILTON,STREET,,17 MILTON
1058,0,15,MILTON,STREET,,15 MILTON
1059,0,13,MILTON,STREET,,13 MILTON
1060,0,12,MILTON,STREET,,12 MILTON
1061,0,10,MILTON,STREET,,10 MILTON
1062,0,12,MILTON,STREET,,12 MILTON
1063,0,30,RICHMOND,STREET,,30 RICHMOND
1064,0,12,ROOS,STREET,,12 ROOS
1065,0,16,ROOS,STREET,,16 ROOS
1066,0,18,ROOS,STREET,,18 ROOS
1067,0,20,ROOS,STREET,,20 ROOS
1068,0,22,ROOS,STREET,,22 ROOS
1069,0,24,ROOS,STREET,,24 ROOS
1070,0,13,ROOS,STREET,,13 ROOS
1071,0,15,ROOS,STREET,,15 ROOS
1072,0,17,ROOS,STREET,,17 ROOS
1073,0,19,ROOS,STREET,,19 ROOS
1074,0,21,ROOS,STREET,,21 ROOS
1075,0,23,ROOS,STREET,,23 ROOS
1076,0,25,ROOS,STREET,,25 ROOS
1077,0,28,RICHMOND,STREET,,28 RICHMOND
1078,0,26,RICHMOND,STREET,,26 RICHMOND
1079,0,24,RICHMOND,STREET,,24 RICHMOND
1080,0,22,RICHMOND,STREET,,22 RICHMOND
1081,0,12,RICHMOND,STREET,,12 RICHMOND
1082,0,14,RICHMOND,STREET,,14 RICHMOND
1083,0,16,RICHMOND,STREET,,16 RICHMOND
1084,0,18,RICHMOND,STREET,,18 RICHMOND
1085,0,20,RICHMOND,STREET,,20 RICHMOND
1086,0,21,ARUNDEL,STREET,,21 ARUNDEL
1087,0,16,FRERE,STREET,,16 FRERE
1088,0,18,FRERE,STREET,,18 FRERE
1089,0,20,FRERE,STREET,,20 FRERE
1090,0,22,FRERE,STREET,,22 FRERE
1091,0,26,FRERE,STREET,,26 FRERE
1092,0,70,STONE,STREET,,70 STONE
1093,0,72,STONE,STREET,,72 STONE
1094,0,76,STONE,STREET,,76 STONE
1095,0,78,STONE,STREET,,78 STONE
1096,0,80,STONE,STREET,,80 STONE
1097,0,82,STONE,STREET,,82 STONE
1098,0,39,RICHMOND,STREET,,39 RICHMOND
1099,0,37,RICHMOND,STREET,,37 RICHMOND
1100,0,36,RICHMOND,STREET,,36 RICHMOND
1101,0,30,FRERE,STREET,,30 FRERE
1102,0,32,FRERE,STREET,,32 FRERE
1103,0,34,FRERE,STREET,,34 FRERE
1104,0,36,FRERE,STREET,,36 FRERE
1105,0,38,FRERE,STREET,,38 FRERE
1106,0,17,FRERE,STREET,,17 FRERE
1107,0,42,FRERE,STREET,,42 FRERE
1108,0,44,FRERE,STREET,,44 FRERE
1109,0,46,FRERE,STREET,,46 FRERE
1110,0,48,FRERE,STREET,,48 FRERE
1111,0,50,FRERE,STREET,,50 FRERE
1112,0,52,FRERE,STREET,,52 FRERE
1113,0,40,ROOS,STREET,,40 ROOS
1114,0,42,ROOS,STREET,,42 ROOS
1115,0,44,ROOS,STREET,,44 ROOS
1116,0,46,ROOS,STREET,,46 ROOS
1117,0,48,ROOS,STREET,,48 ROOS
1118,0,50,ROOS,STREET,,50 ROOS
1119,0,52,ROOS,STREET,,52 ROOS
1120,0,54,ROOS,STREET,,54 ROOS
1121,0,56,ROOS,STREET,,56 ROOS
1122,0,58,ROOS,STREET,,58 ROOS
1123,0,30,ROOS,STREET,,30 ROOS
1124,0,19A,ROOS,STREET,,19A ROOS
1125,0,21A,ROOS,STREET,,21A ROOS
1126,0,23A,ROOS,STREET,,23A ROOS
1127,0,25,ROOS,STREET,,25 ROOS
1128,0,79,HORSTLEY,STREET,,79 HORSTLEY
1129,0,81,HORSTLEY,STREET,,81 HORSTLEY
1130,0,83,HORSTLEY,STREET,,83 HORSTLEY
1131,0,85,HORSTLEY,STREET,,85 HORSTLEY
1132,0,87,HORSTLEY,STREET,,87 HORSTLEY
1133,0,77,HORSTLEY,STREET,,77 HORSTLEY
1134,0,75,HORSTLEY,STREET,,75 HORSTLEY
1135,0,73,HORSTLEY,STREET,,73 HORSTLEY
1136,0,71,HORSTLEY,STREET,,71 HORSTLEY
1137,0,69,HORSTLEY,STREET,,69 HORSTLEY
1138,0,67,HORSTLEY,STREET,,67 HORSTLEY
1139,0,65,HORSTLEY,STREET,,65 HORSTLEY
1140,0,63,HORSTLEY,STREET,,63 HORSTLEY
1141,0,61,HORSTLEY,STREET,,61 HORSTLEY
1142,0,59,HORSTLEY,STREET,,59 HORSTLEY
1143,0,57,HORSTLEY,STREET,,57 HORSTLEY
1144,0,55,HORSTLEY,STREET,,55 HORSTLEY
1145,0,53,HORSTLEY,STREET,,53 HORSTLEY
1146,0,51,HORSTLEY,STREET,,51 HORSTLEY
1147,0,49,HORSTLEY,STREET,,49 HORSTLEY
1148,0,47,HORSTLEY,STREET,,47 HORSTLEY
1149,0,45,HORSTLEY,STREET,,45 HORSTLEY
1150,0,43,HORSTLEY,STREET,,43 HORSTLEY
1151,0,41,HORSTLEY,STREET,,41 HORSTLEY
1152,0,39,HORSTLEY,STREET,,39 HORSTLEY
1153,0,37,HORSTLEY,STREET,,37 HORSTLEY
1154,0,35,HORSTLEY,STREET,,35 HORSTLEY
1155,0,33,HORSTLEY,STREET,,33 HORSTLEY
1156,0,31,HORSTLEY,STREET,,31 HORSTLEY
1157,0,29,HORSTLEY,STREET,,29 HORSTLEY
1158,0,27,HORSTLEY,STREET,,27 HORSTLEY
1159,0,25,HORSTLEY,STREET,,25 HORSTLEY
1160,0,23,HORSTLEY,STREET,,23 HORSTLEY
1161,0,21,HORSTLEY,STREET,,21 HORSTLEY
1162,0,23,ASHLEY,STREET,,23 ASHLEY
1163,0,25,ASHLEY,STREET,,25 ASHLEY
1164,0,27,ASHLEY,STREET,,27 ASHLEY
1165,0,29,ASHLEY,STREET,,29 ASHLEY
1166,0,31,ASHLEY,STREET,,31 ASHLEY
1167,0,21,RICHMOND,STREET,,21 RICHMOND
1168,0,19,RICHMOND,STREET,,19 RICHMOND
1169,0,15,RICHMOND,STREET,,15 RICHMOND
1170,0,15,RICHMOND,STREET,,15 RICHMOND
1171,0,13,RICHMOND,STREET,,13 RICHMOND
1172,0,11,RICHMOND,STREET,,11 RICHMOND
1173,0,9,RICHMOND,STREET,,9 RICHMOND
1174,0,7,RICHMOND,STREET,,7 RICHMOND
1175,0,10,CROSS,STREET,,10 CROSS
1176,0,12,CROSS,STREET,,12 CROSS
1177,0,14,CROSS,STREET,,14 CROSS
1178,0,15,CROSS,STREET,,15 CROSS
1179,0,18,CROSS,STREET,,18 CROSS
1180,0,20,CROSS,STREET,,20 CROSS
1181,0,1,ASHLEY,STREET,,1 ASHLEY
1182,0,3,ASHLEY,STREET,,3 ASHLEY
1183,0,5,ASHLEY,STREET,,5 ASHLEY
1184,0,2,CROSS,STREET,,2 CROSS
1185,0,4,CROSS,STREET,,4 CROSS
1186,0,6,CROSS,STREET,,6 CROSS
1187,0,8,CROSS,STREET,,8 CROSS
1188,0,10,CROSS,STREET,,10 CROSS
1189,0,1,CROSS,STREET,,1 CROSS
1190,0,3,CROSS,STREET,,3 CROSS
1191,0,5,CROSS,STREET,,5 CROSS
1192,0,7,CROSS,STREET,,7 CROSS
1193,0,166,HANOVER,STREET,,166 HANOVER
1194,0,168,HANOVER,STREET,,168 HANOVER
1195,0,11,HORSTLEY,STREET,,11 HORSTLEY
1196,0,13,HORSTLEY,STREET,,13 HORSTLEY
1197,0,15,HORSTLEY,STREET,,15 HORSTLEY
1198,0,17,HORSTLEY,STREET,,17 HORSTLEY
1199,0,19,HORSTLEY,STREET,,19 HORSTLEY
1200,0,20,HORSTLEY,STREET,,20 HORSTLEY
1201,0,22,HORSTLEY,STREET,,22 HORSTLEY
1202,0,24,HORSTLEY,STREET,,24 HORSTLEY
1203,0,26,HORSTLEY,STREET,,26 HORSTLEY
1204,0,28,HORSTLEY,STREET,,28 HORSTLEY
1205,0,18,HORSTLEY,STREET,,18 HORSTLEY
1206,0,16,HORSTLEY,STREET,,16 HORSTLEY
1207,0,14,HORSTLEY,STREET,,14 HORSTLEY
1208,0,12,HORSTLEY,STREET,,12 HORSTLEY
1209,0,10,HORSTLEY,STREET,,10 HORSTLEY
1210,0,8,HORSTLEY,STREET,,8 HORSTLEY
1211,0,6,HORSTLEY,STREET,,6 HORSTLEY
1212,0,231,HANOVER,STREET,,231 HANOVER
1213,0,233,HANOVER,STREET,,233 HANOVER
1214,0,235,HANOVER,STREET,,235 HANOVER
1215,0,3,PEDERSEN,STREET,,3 PEDERSEN
1216,0,5,PEDERSEN,STREET,,5 PEDERSEN
1217,0,7,PEDERSEN,STREET,,7 PEDERSEN
1218,0,9,PEDERSEN,STREET,,9 PEDERSEN
1219,0,11,PEDERSEN,STREET,,11 PEDERSEN
1220,0,13,PEDERSEN,STREET,,13 PEDERSEN
1221,0,15,PEDERSEN,STREET,,15 PEDERSEN
1222,0,17,PEDERSEN,STREET,,17 PEDERSEN
1223,0,19,PEDERSEN,STREET,,19 PEDERSEN
1224,0,6,PEDERSEN,STREET,,6 PEDERSEN
1225,0,8,PEDERSEN,STREET,,8 PEDERSEN
1226,0,10,PEDERSEN,STREET,,10 PEDERSEN
1227,0,57,STUCKERIS,STREET,,57 STUCKERIS
1228,0,58,STUCKERIS,STREET,,58 STUCKERIS
1229,0,55,STUCKERIS,STREET,,55 STUCKERIS
1230,0,53,STUCKERIS,STREET,,53 STUCKERIS
1231,0,51,STUCKERIS,STREET,,51 STUCKERIS
1232,0,49,STUCKERIS,STREET,,49 STUCKERIS
1233,0,74,ASPELING,STREET,,74 ASPELING
1234,0,76,ASPELING,STREET,,76 ASPELING
1235,0,33,ASPELING,STREET,,33 ASPELING
1236,0,36,PONTAC,STREET,,36 PONTAC
1237,0,38,PONTAC,STREET,,38 PONTAC
1238,0,40,PONTAC,STREET,,40 PONTAC
1239,0,42,PONTAC,STREET,,42 PONTAC
1240,0,46,STUCKERIS,STREET,,46 STUCKERIS
1241,0,44,STUCKERIS,STREET,,44 STUCKERIS
1242,0,42,STUCKERIS,STREET,,42 STUCKERIS
1243,0,40,STUCKERIS,STREET,,40 STUCKERIS
1244,0,44,PONTAC,STREET,,44 PONTAC
1245,0,46,PONTAC,STREET,,46 PONTAC
1246,0,48,PONTAC,STREET,,48 PONTAC
1247,0,50,PONTAC,STREET,,50 PONTAC
1248,0,35,STUCKERIS,STREET,,35 STUCKERIS
1249,0,37,STUCKERIS,STREET,,37 STUCKERIS
1250,0,39,STUCKERIS,STREET,,39 STUCKERIS
1251,0,41,STUCKERIS,STREET,,41 STUCKERIS
1252,0,43,STUCKERIS,STREET,,43 STUCKERIS
1253,0,45,STUCKERIS,STREET,,45 STUCKERIS
1254,0,47,STUCKERIS,STREET,,47 STUCKERIS
1255,0,37,ASPELING,STREET,,37 ASPELING
1256,0,39,ASPELING,STREET,,39 ASPELING
1257,0,41,ASPELING,STREET,,41 ASPELING
1258,0,71,RUTGER,STREET,,71 RUTGER
1259,0,69,RUTGER,STREET,,69 RUTGER
1260,0,67,RUTGER,STREET,,67 RUTGER
1261,0,65,RUTGER,STREET,,65 RUTGER
1262,0,50,ASPELING,STREET,,50 ASPELING
1263,0,52,ASPELING,STREET,,52 ASPELING
1264,0,54,ASPELING,STREET,,54 ASPELING
1265,0,56,ASPELING,STREET,,56 ASPELING
1266,0,58,ASPELING,STREET,,58 ASPELING
1267,0,94,ASPELING,STREET,,94 ASPELING
1268,0,96,ASPELING,STREET,,96 ASPELING
1269,0,98,ASPELING,STREET,,98 ASPELING
1270,0,100,ASPELING,STREET,,100 ASPELING
1271,0,15,LEE,STREET,,15 LEE
1272,0,19,LEE,STREET,,19 LEE
1273,0,21,LEE,STREET,,21 LEE
1274,0,53,ASPELING,STREET,,53 ASPELING
1275,0,55,ASPELING,STREET,,55 ASPELING
1276,0,57,ASPELING,STREET,,57 ASPELING
1277,0,59,ASPELING,STREET,,59 ASPELING
1278,0,60,ASPELING,STREET,,60 ASPELING
1279,0,44,LEE,STREET,,44 LEE
1280,0,42,LEE,STREET,,42 LEE
1281,0,40,LEE,STREET,,40 LEE
1282,0,38,LEE,STREET,,38 LEE
1283,0,36,LEE,STREET,,36 LEE
1284,0,39,LEE,STREET,,39 LEE
1285,0,37,LEE,STREET,,37 LEE
1286,0,35,LEE,STREET,,35 LEE
1287,0,33,LEE,STREET,,33 LEE
1288,0,31,LEE,STREET,,31 LEE
1289,0,29,LEE,STREET,,29 LEE
1290,0,27,LEE,STREET,,27 LEE
1291,0,25,LEE,STREET,,25 LEE
1292,0,23,LEE,STREET,,23 LEE
1293,0,36,PEDERSEN,STREET,,36 PEDERSEN
1294,0,38,PEDERSEN,STREET,,38 PEDERSEN
1295,0,40,PEDERSEN,STREET,,40 PEDERSEN
1296,0,42,PEDERSEN,STREET,,42 PEDERSEN
1297,0,44,PEDERSEN,STREET,,44 PEDERSEN
1298,0,42,RUSSELL,STREET,,42 RUSSELL
1299,0,40,RUSSELL,STREET,,40 RUSSELL
1300,0,38,RUSSELL,STREET,,38 RUSSELL
1301,0,36,RUSSELL,STREET,,36 RUSSELL
1302,0,34,RUSSELL,STREET,,34 RUSSELL
1303,0,32,RUSSELL,STREET,,32 RUSSELL
1304,0,30,RUSSELL,STREET,,30 RUSSELL
1305,0,28,RUSSELL,STREET,,28 RUSSELL
1306,0,26,RUSSELL,STREET,,26 RUSSELL
1307,0,60,LEE,STREET,,60 LEE
1308,0,58,LEE,STREET,,58 LEE
1309,0,56,LEE,STREET,,56 LEE
1310,0,54,LEE,STREET,,54 LEE
1311,0,52,LEE,STREET,,52 LEE
1312,0,50,LEE,STREET,,50 LEE
1313,0,48,LEE,STREET,,48 LEE
1314,0,46,LEE,STREET,,46 LEE
1315,0,46,RUSSELL,STREET,,46 RUSSELL
1316,0,48,RUSSELL,STREET,,48 RUSSELL
1317,0,50,RUSSELL,STREET,,50 RUSSELL
1318,0,52,RUSSELL,STREET,,52 RUSSELL
1319,0,54,RUSSELL,STREET,,54 RUSSELL
1320,0,56,RUSSELL,STREET,,56 RUSSELL
1321,0,49,LEE,STREET,,49 LEE
1322,0,47,LEE,STREET,,47 LEE
1323,0,45,LEE,STREET,,45 LEE
1324,0,43,LEE,STREET,,43 LEE
1325,0,16,ECKARD,STREET,,16 ECKARD
1326,0,14,ECKARD,STREET,,14 ECKARD
1327,0,12,ECKARD,STREET,,12 ECKARD
1328,0,10,ECKARD,STREET,,10 ECKARD
1329,0,8,ECKARD,STREET,,8 ECKARD
1330,0,2,ECKARD,STREET,,2 ECKARD
1331,0,4,ECKARD,STREET,,4 ECKARD
1332,0,31,SPRINGFIELD,STREET,,31 SPRINGFIELD
1333,0,33,SPRINGFIELD,STREET,,33 SPRINGFIELD
1334,0,35,SPRINGFIELD,STREET,,35 SPRINGFIELD
1335,0,37,SPRINGFIELD,STREET,,37 SPRINGFIELD
1336,0,39,SPRINGFIELD,STREET,,39 SPRINGFIELD
1337,0,41,SPRINGFIELD,STREET,,41 SPRINGFIELD
1338,0,43,SPRINGFIELD,STREET,,43 SPRINGFIELD
1339,0,45,SPRINGFIELD,STREET,,45 SPRINGFIELD
1340,0,47,SPRINGFIELD,STREET,,47 SPRINGFIELD
1341,0,24,SPRINGFIELD,STREET,,24 SPRINGFIELD
1342,0,26,SPRINGFIELD,STREET,,26 SPRINGFIELD
1343,0,28,SPRINGFIELD,STREET,,28 SPRINGFIELD
1344,0,30,SPRINGFIELD,STREET,,30 SPRINGFIELD
1345,0,32,SPRINGFIELD,STREET,,32 SPRINGFIELD
1346,0,34,SPRINGFIELD,STREET,,34 SPRINGFIELD
1347,0,36,SPRINGFIELD,STREET,,36 SPRINGFIELD
1348,0,38,SPRINGFIELD,STREET,,38 SPRINGFIELD
1349,0,42,SPRINGFIELD,STREET,,42 SPRINGFIELD
1350,0,44,SPRINGFIELD,STREET,,44 SPRINGFIELD
1351,0,46,SPRINGFIELD,STREET,,46 SPRINGFIELD
1352,0,48,SPRINGFIELD,STREET,,48 SPRINGFIELD
1353,0,50,SPRINGFIELD,STREET,,50 SPRINGFIELD
1354,0,52,SPRINGFIELD,STREET,,52 SPRINGFIELD
1355,0,54,SPRINGFIELD,STREET,,54 SPRINGFIELD
1356,0,56,SPRINGFIELD,STREET,,56 SPRINGFIELD
1357,0,3,UPPER ASHLEY,STREET,,3 UPPER ASHLEY
1358,0,5,UPPER ASHLEY,STREET,,5 UPPER ASHLEY
1359,0,7,UPPER ASHLEY,STREET,,7 UPPER ASHLEY
1360,0,9,UPPER ASHLEY,STREET,,9 UPPER ASHLEY
1361,0,11,UPPER ASHLEY,STREET,,11 UPPER ASHLEY
1362,0,13,UPPER ASHLEY,STREET,,13 UPPER ASHLEY
1363,0,15,UPPER ASHLEY,STREET,,15 UPPER ASHLEY
1364,0,17,UPPER ASHLEY,STREET,,17 UPPER ASHLEY
1365,0,19,UPPER ASHLEY,STREET,,19 UPPER ASHLEY
1366,0,21,UPPER ASHLEY,STREET,,21 UPPER ASHLEY
1367,0,23,UPPER ASHLEY,STREET,,23 UPPER ASHLEY
1368,0,25,UPPER ASHLEY,STREET,,25 UPPER ASHLEY
1369,0,27,UPPER ASHLEY,STREET,,27 UPPER ASHLEY
1370,0,29,UPPER ASHLEY,STREET,,29 UPPER ASHLEY
1371,0,31,UPPER ASHLEY,STREET,,31 UPPER ASHLEY
1372,0,33,UPPER ASHLEY,STREET,,33 UPPER ASHLEY
1373,0,35,UPPER ASHLEY,STREET,,35 UPPER ASHLEY
1374,0,37,UPPER ASHLEY,STREET,,37 UPPER ASHLEY
1375,0,39,UPPER ASHLEY,STREET,,39 UPPER ASHLEY
1376,0,41,UPPER ASHLEY,STREET,,41 UPPER ASHLEY
1377,0,43,UPPER ASHLEY,STREET,,43 UPPER ASHLEY
1378,0,45,UPPER ASHLEY,STREET,,45 UPPER ASHLEY
1379,0,47,UPPER ASHLEY,STREET,,47 UPPER ASHLEY
1380,0,2,UPPER ASHLEY,STREET,,2 UPPER ASHLEY
1381,0,4,UPPER ASHLEY,STREET,,4 UPPER ASHLEY
1382,0,6,UPPER ASHLEY,STREET,,6 UPPER ASHLEY
1383,0,8,UPPER ASHLEY,STREET,,8 UPPER ASHLEY
1384,0,10,UPPER ASHLEY,STREET,,10 UPPER ASHLEY
1385,0,12,UPPER ASHLEY,STREET,,12 UPPER ASHLEY
1386,0,14,UPPER ASHLEY,STREET,,14 UPPER ASHLEY
1387,0,16,UPPER ASHLEY,STREET,,16 UPPER ASHLEY
1388,0,18,UPPER ASHLEY,,,18 UPPER ASHLEY
1389,0,36,UPPER ASHLEY,STREET,,36 UPPER ASHLEY
1390,0,38,UPPER ASHLEY,STREET,,38 UPPER ASHLEY
1391,0,40,UPPER ASHLEY,STREET,,40 UPPER ASHLEY
1392,0,42,UPPER ASHLEY,STREET,,42 UPPER ASHLEY
1393,0,44,UPPER ASHLEY,STREET,,44 UPPER ASHLEY
1394,0,46,UPPER ASHLEY,STREET,,46 UPPER ASHLEY
1395,0,48,UPPER ASHLEY,STREET,,48 UPPER ASHLEY
1396,0,50,UPPER ASHLEY,STREET,,50 UPPER ASHLEY
1397,0,52,UPPER ASHLEY,STREET,,52 UPPER ASHLEY
1398,0,9,PLYMOUTH,ROAD,,9 PLYMOUTH
1399,0,11,PLYMOUTH,ROAD,,11 PLYMOUTH
1400,0,13,PLYMOUTH,ROAD,,13 PLYMOUTH
1401,0,15,PLYMOUTH,ROAD,,15 PLYMOUTH
1402,0,17,PLYMOUTH,ROAD,,17 PLYMOUTH
1403,0,19,PLYMOUTH,ROAD,,19 PLYMOUTH
1404,0,21,PLYMOUTH,ROAD,,21 PLYMOUTH
1405,0,23,PLYMOUTH,ROAD,,23 PLYMOUTH
1406,0,58,UPPER ASHLEY,STREET,,58 UPPER ASHLEY
1407,0,60,UPPER ASHLEY,STREET,,60 UPPER ASHLEY
1408,0,62,UPPER ASHLEY,STREET,,62 UPPER ASHLEY
1409,0,64,UPPER ASHLEY,STREET,,64 UPPER ASHLEY
1410,0,66,UPPER ASHLEY,STREET,,66 UPPER ASHLEY
1411,0,68,UPPER ASHLEY,STREET,,68 UPPER ASHLEY
1412,0,70,UPPER ASHLEY,STREET,,70 UPPER ASHLEY
1413,0,72,UPPER ASHLEY,STREET,,72 UPPER ASHLEY
1414,0,74,UPPER ASHLEY,STREET,,74 UPPER ASHLEY
1415,0,76,UPPER ASHLEY,STREET,,76 UPPER ASHLEY
1416,0,78,UPPER ASHLEY,STREET,,78 UPPER ASHLEY
1417,0,80,UPPER ASHLEY,STREET,,80 UPPER ASHLEY
1418,0,82,UPPER ASHLEY,STREET,,82 UPPER ASHLEY
1419,0,84,UPPER ASHLEY,STREET,,84 UPPER ASHLEY
1420,0,86,UPPER ASHLEY,STREET,,86 UPPER ASHLEY
1421,0,88,UPPER ASHLEY,STREET,,88 UPPER ASHLEY
1422,0,90,UPPER ASHLEY,STREET,,90 UPPER ASHLEY
1423,0,92,UPPER ASHLEY,STREET,,92 UPPER ASHLEY
1424,0,94,UPPER ASHLEY,STREET,,94 UPPER ASHLEY
1425,0,96,UPPER ASHLEY,STREET,,96 UPPER ASHLEY
1426,0,98,UPPER ASHLEY,STREET,,98 UPPER ASHLEY
1427,0,100,UPPER ASHLEY,STREET,,100 UPPER ASHLEY
1428,0,102,UPPER ASHLEY,STREET,,102 UPPER ASHLEY
1429,0,104,UPPER ASHLEY,STREET,,104 UPPER ASHLEY
1430,0,106,UPPER ASHLEY,STREET,,106 UPPER ASHLEY
1431,0,108,UPPER ASHLEY,STREET,,108 UPPER ASHLEY
1432,0,24,SUMMER,HILL,,24 SUMMER
1433,0,22,SUMMER,HILL,,22 SUMMER
1434,0,20,SUMMER,HILL,,20 SUMMER
1435,0,14,SUMMER,HILL,,14 SUMMER
1436,0,12,SUMMER,HILL,,12 SUMMER
1437,0,10,SUMMER,HILL,,10 SUMMER
1438,0,8,SUMMER,HILL,,8 SUMMER
1439,0,6,SUMMER,HILL,,6 SUMMER
1440,0,4,SUMMER,HILL,,4 SUMMER
1441,0,21,LAVENDER,HILL,,21 LAVENDER
1442,0,19,LAVENDER,HILL,,19 LAVENDER
1443,0,17,LAVENDER,HILL,,17 LAVENDER
1444,0,15,LAVENDER,HILL,,15 LAVENDER
1445,0,13,LAVENDER,HILL,,13 LAVENDER
1446,0,11,LAVENDER,HILL,,11 LAVENDER
1447,0,9,LAVENDER,HILL,,9 LAVENDER
1448,0,7,LAVENDER,HILL,,7 LAVENDER
1449,0,5,LAVENDER,HILL,,5 LAVENDER
1450,0,3,LAVENDER,HILL,,3 LAVENDER
1451,0,26,LAVENDER,HILL,,26 LAVENDER
1452,0,24,LAVENDER,HILL,,24 LAVENDER
1453,0,22,LAVENDER,HILL,,22 LAVENDER
1454,0,20,LAVENDER,HILL,,20 LAVENDER
1455,0,18,LAVENDER,HILL,,18 LAVENDER
1456,0,16,LAVENDER,HILL,,16 LAVENDER
1457,0,14,LAVENDER,HILL,,14 LAVENDER
1458,0,12,LAVENDER,HILL,,12 LAVENDER
1459,0,10,LAVENDER,HILL,,10 LAVENDER
1460,0,8,LAVENDER,HILL,,8 LAVENDER
1461,0,6,LAVENDER,HILL,,6 LAVENDER
1462,0,1,LEGER,STREET,,1 LEGER
1463,0,3,LEGER,STREET,,3 LEGER
1464,0,5,LEGER,STREET,,5 LEGER
1465,0,7,LEGER,STREET,,7 LEGER
1466,0,9,LEGER,STREET,,9 LEGER
1467,0,11,LEGER,STREET,,11 LEGER
1468,0,13,LEGER,STREET,,13 LEGER
1469,0,15,LEGER,STREET,,15 LEGER
1470,0,16,LEGER,STREET,,16 LEGER
1471,0,14,LEGER,STREET,,14 LEGER
1472,0,12,LEGER,STREET,,12 LEGER
1473,0,10,LEGER,STREET,,10 LEGER
1474,0,8,LEGER,STREET,,8 LEGER
1475,0,6,LEGER,STREET,,6 LEGER
1476,0,4,LEGER,STREET,,4 LEGER
1477,0,2,LEGER,STREET,,2 LEGER
1478,0,15,DOVER,STREET,,15 DOVER
1479,0,13,DOVER,STREET,,13 DOVER
1480,0,11,DOVER,STREET,,11 DOVER
1481,0,9,DOVER,STREET,,9 DOVER
1482,0,7,DOVER,STREET,,7 DOVER
1483,0,5,DOVER,STREET,,5 DOVER
1484,0,3,DOVER,STREET,,3 DOVER
1485,0,1,DOVER,STREET,,1 DOVER
1486,0,5,CAUVIN,ROAD,,5 CAUVIN
1487,0,6,CAUVIN,ROAD,,6 CAUVIN
1488,0,7,CAUVIN,ROAD,,7 CAUVIN
1489,0,8,CAUVIN,ROAD,,8 CAUVIN
1490,0,9,CAUVIN,ROAD,,9 CAUVIN
1491,0,10,CAUVIN,ROAD,,10 CAUVIN
1492,0,11,CAUVIN,ROAD,,11 CAUVIN
1493,0,12,CAUVIN,ROAD,,12 CAUVIN
1494,0,13,CAUVIN,ROAD,,13 CAUVIN
1495,0,14,CAUVIN,ROAD,,14 CAUVIN
1496,0,15,CAUVIN,ROAD,,15 CAUVIN
1497,0,16,CAUVIN,ROAD,,16 CAUVIN
1498,0,17,CAUVIN,ROAD,,17 CAUVIN
1499,0,18,CAUVIN,ROAD,,18 CAUVIN
1500,0,19,CAUVIN,ROAD,,19 CAUVIN
1501,0,20,CAUVIN,ROAD,,20 CAUVIN
1502,0,21,CAUVIN,ROAD,,21 CAUVIN
1503,0,22,CAUVIN,ROAD,,22 CAUVIN
1504,0,23,CAUVIN,ROAD,,23 CAUVIN
1505,0,24,CAUVIN,ROAD,,24 CAUVIN
1506,0,25,CAUVIN,ROAD,,25 CAUVIN
1507,0,26,CAUVIN,ROAD,,26 CAUVIN
1508,0,27,CAUVIN,ROAD,,27 CAUVIN
1509,0,28,CAUVIN,ROAD,,28 CAUVIN
